Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
176,0,76,42,0,34,0,100359564,6968416,37994788,5388,96777824,,25237456,25582404,28849980,20689724,,3908168,2391896,322296,346056,,11629224,11352084,7732244,7281236,,1988,1988,644,768,,24252864,25475040,23603848,23446072
178,1,77,42,0,35,0,100504532,6960820,37853164,5388,96811992,,25238528,25586816,28928092,20751096,,3910072,2392920,380812,277016,,11631140,11353124,7656020,7212880,,1988,1988,644,768,,24252876,25475048,23573328,23510740
181,0,78,42,0,36,0,100671880,6866668,37622816,5388,96884552,,25239176,25578440,29100556,20753708,,3918844,2393968,286980,266876,,11639924,11354192,7423460,7205240,,1988,1988,644,768,,24252888,25475068,23643444,23513152
183,1,79,42,0,37,0,100803012,6946028,37569092,5388,96809148,,25238448,25573652,29237928,20752984,,3915912,2397728,367960,264428,,11637000,11357964,7371320,7202808,,1988,1988,644,768,,24252896,25475084,23567980,23513188
186,0,80,42,0,38,0,100784176,6948184,37576264,5388,96814116,,25240468,25576212,29214236,20753260,,3915144,2396244,379012,257784,,11640536,11356492,7382676,7196560,,1988,1988,644,768,,24257184,25475092,23568288,23513552
188,0,81,42,0,39,0,100801528,6926624,37555032,5388,96814452,,25242304,25578556,29225068,20755600,,3919764,2394244,363516,249100,,11645164,11354500,7367280,7188088,,1988,1988,644,768,,24257192,25475100,23568412,23513748
191,0,82,42,0,40,0,100819656,7061496,37555652,5388,96680180,,25244868,25579500,29233880,20761408,,3918084,2391912,376808,374692,,11643496,11352184,7380324,7179648,,1988,1988,644,768,,24257208,25475116,23568140,23379716
193,0,83,42,0,41,0,100808424,7066204,37560676,5388,96680504,,25243916,25581588,29223564,20759356,,3915872,2390788,377516,382028,,11641296,11351084,7381108,7187188,,1988,1988,644,768,,24257224,25475124,23568228,23379928
196,0,84,41,0,42,0,100639976,7216236,37711008,5388,96486840,,25079368,25577772,29234352,20748484,,4050056,2392484,377844,395852,,11776988,11351336,7381604,7201080,,1988,1988,644,768,,24064768,25473680,23568380,23380012
198,0,85,40,0,43,0,100318464,7578044,38073072,5388,96132872,,25262860,25062384,29236964,20756256,,3882236,2930344,373516,391948,,11609780,11888320,7377648,7197324,,1988,1988,644,768,,24257656,24926168,23568796,23380252
200,1,86,40,0,44,0,100557392,7326756,37822412,5388,96372352,,25263676,25299652,29241096,20752968,,3874152,2690592,355584,406428,,11601724,11648780,7359940,7211968,,1988,1988,644,768,,24259376,25163680,23568964,23380332
203,0,87,40,0,45,0,100594924,7248612,37744912,5388,96416704,,25264236,25331484,29246348,20752856,,3873424,2624320,350960,399908,,11601020,11582696,7355632,7205564,,1988,1988,644,768,,24259396,25207516,23569336,23380456
205,0,88,40,0,46,0,100775552,7064976,37563412,5388,96585032,,25264236,25509412,29247992,20753912,,3878520,2456316,345460,384680,,11606128,11416404,7350348,7190532,,1988,1988,644,768,,24259400,25375484,23569512,23380636
