Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
133,765,69,61,37,0,34644572,13892500,,9540932,4058652,5736824,2446400,12861764,,716564,2126980,329252,10578732,140972
134,771,70,60,37,0,34619988,13258048,,9508804,4054000,5763348,2441552,12852284,,763060,1604084,174512,10573356,143036
135,777,70,60,37,0,34394032,13148584,,9527120,4076776,5755668,2439496,12594972,,741192,1486604,199208,10579768,141812
136,782,70,60,37,0,34592480,13156536,,9516796,4079920,5768324,2432640,12794800,,761140,1483192,175660,10586672,149872
137,788,70,60,37,0,34453700,13307360,,9468316,4084200,5745160,2432056,12723968,,924316,1477668,177164,10587044,141168
138,794,70,60,37,0,34476668,13513048,,9480660,4085588,5754076,2432376,12723968,,823064,1475496,486296,10587024,141168
139,800,70,60,37,0,34297736,13948052,,9431532,3996428,5723400,2422408,12723968,,904276,2020244,285240,10597124,141168
140,806,71,59,37,0,34381076,13337016,,9433524,4065628,5732740,2425216,12723968,,908500,1530556,162108,10594684,141168
141,812,71,59,37,0,34481016,13308984,,9409436,4148884,5772444,2426284,12723968,,928608,1419732,225600,10593876,141168
142,817,71,59,37,0,34418856,13386936,,9408056,4107404,5736556,2442872,12723968,,938156,1476660,254380,10576572,141168
143,823,71,59,37,0,34471580,13384312,,9441544,4100684,5756100,2449284,12723968,,988092,1483220,207848,10563984,141168
144,829,71,59,37,0,34376560,13839804,,9450388,4033048,5729816,2439340,12723968,,879908,1990568,253268,10574892,141168
145,835,71,59,37,0,34399768,13574108,,9434188,4012952,5768248,2460412,12723968,,923112,1750948,203212,10555668,141168
146,841,71,59,37,0,34432504,12349448,,9411028,4050684,5779560,2467264,12723968,,963304,521356,174804,10548816,141168
147,847,71,59,37,0,34404884,12031732,,9378724,4016804,5817304,2468084,12723968,,1022532,141080,178740,10548212,141168
148,853,71,59,37,0,34347092,12064372,,9412688,3977404,5774344,2458688,12723968,,972584,140748,251924,10557948,141168
149,858,71,59,37,0,34179036,12238512,,9426424,3848716,5721844,2458084,12723968,,1043400,144672,351856,10557416,141168
150,864,71,59,37,0,34209720,14015720,,9429524,3837312,5773164,2445752,12723968,,936076,2210296,158072,10570108,141168
151,870,71,59,37,0,34263188,13654252,,9388592,3891784,5749760,2509084,12723968,,1005508,1796176,214840,10496560,141168
152,876,71,59,37,0,34258924,13621308,,9395184,3955460,5747504,2436808,12723968,,1010316,1680748,216584,10572492,141168
153,882,71,59,37,0,34277188,13605912,,9378952,3960652,5779548,2434068,12723968,,1048804,1652816,187972,10575152,141168
154,888,71,59,37,0,34305868,13550244,,9404008,3972508,5780932,2424452,12723968,,991828,1607004,221744,10588500,141168
155,893,71,59,37,0,34314872,13603608,,9408376,3966272,5787024,2429232,12723968,,1083060,1604080,192064,10583236,141168
156,899,71,59,37,0,34221392,13851800,,9374352,3946664,5742560,2433848,12723968,,1045092,1828576,257664,10579300,141168
157,905,71,59,37,0,34206404,12513944,,9347580,3930680,5769348,2434828,12723968,,1072904,496996,223568,10579308,141168
158,911,71,59,37,0,34215440,12151004,,9358948,3932872,5773444,2426208,12723968,,1052596,155836,212348,10589056,141168
159,917,71,59,37,0,34268624,12082020,,9353740,3969964,5790080,2430872,12723968,,1026012,141004,189348,10584488,141168
160,923,71,59,37,0,34264820,11998036,,9377632,3960472,5751980,2450768,12723968,,980540,146124,167128,10563076,141168
161,929,71,59,37,0,34148108,12278160,,9370516,3910268,5714608,2428748,12723968,,1008684,148852,398300,10581156,141168
162,935,71,59,37,0,34141800,13842256,,9356812,3925872,5702264,2432884,12723968,,1032188,1699624,391512,10577764,141168
163,941,71,59,37,0,34238784,13632792,,9346988,3964260,5756712,2446856,12723968,,1040056,1642856,243280,10565432,141168
164,946,71,59,37,0,34275312,13517828,,9379484,3957408,5771576,2442876,12723968,,998208,1646932,161740,10569780,141168
165,952,71,59,37,0,34180528,13605396,,9344420,3943756,5727720,2440664,12723968,,1059560,1675820,156388,10572460,141168
166,958,71,59,37,0,34312716,13543808,,9383424,3946788,5818300,2440236,12723968,,999820,1647572,182612,10572636,141168
167,964,71,59,37,0,34287064,13711196,,9367048,3964392,5793812,2437844,12723968,,1027064,1635076,332780,10575108,141168
168,970,71,59,37,0,34263996,13721740,,9366648,3972232,5771532,2429616,12723968,,1028440,1681076,287540,10583516,141168
169,976,71,59,37,0,34226916,13661024,,9343836,3968116,5770628,2420368,12723968,,1077040,1680428,169744,10592644,141168
170,982,71,59,37,0,34232904,13578988,,9350328,3994224,5694952,2469432,12723968,,1061256,1665980,177372,10533212,141168
171,987,71,59,37,0,34194020,13637460,,9380372,4013008,5648564,2428108,12723968,,1022168,1627676,266932,10579516,141168
172,993,71,59,37,0,33539156,14680044,,9376332,4027864,5753652,2431224,11950084,,1116548,1579780,193268,10576712,1213736
173,999,71,59,37,0,33749004,16726284,,9362268,3957660,5800500,2433584,12194992,,1030448,3909148,973440,10578040,235208
174,1005,71,59,37,0,33798680,15857944,,9341876,3978816,5796712,2432312,12248964,,1085592,3491956,535584,10579544,165268
175,1011,71,59,37,0,33799024,15174756,,9338952,3989784,5803320,2418004,12248964,,1098692,3142408,173104,10595284,165268
176,1017,71,59,37,0,33721844,15144096,,9326924,3947288,5797768,2421760,12228104,,1126836,3107168,172756,10591960,145376
177,1023,74,56,37,0,33825512,14741576,,9384336,3991972,5772208,2448892,12228104,,1029668,2746420,256628,10563484,145376
178,1028,74,56,37,0,33892708,14256196,,9354064,4040524,5821348,2448668,12228104,,1172948,1954328,420060,10563484,145376
179,1034,74,56,37,0,34008268,13963412,,9389948,4084620,5876664,2428932,12228104,,1019160,1607044,606844,10584988,145376
180,1040,75,55,37,0,33921800,13832620,,9340940,4067464,5859612,2425680,12228104,,1088816,1550112,459448,10588868,145376
181,1046,75,55,37,0,33823348,13535944,,9355332,4068120,5727940,2443852,12228104,,1059456,1545312,222308,10563492,145376
182,1052,75,55,37,0,33880064,13594580,,9308840,4070448,5833764,2438908,12228104,,1149244,1542088,186092,10571780,145376
183,1058,75,55,37,0,33959320,13485880,,9358812,4077160,5860944,2434300,12228104,,1048036,1528520,186612,10577336,145376
184,1064,75,55,37,0,33873520,13699932,,9362800,4069380,5781440,2431796,12228104,,1071036,1538216,365656,10579648,145376
185,1070,76,54,37,0,33880092,14100980,,9365780,4050056,5819324,2416828,12228104,,1068248,1876468,416580,10594308,145376
186,1075,76,54,37,0,33895460,13538648,,9340836,4056196,5834520,2435804,12228104,,1118768,1565288,145104,10564112,145376
187,1081,76,54,37,0,33863472,13553152,,9367300,4060252,5769984,2437832,12228104,,1039452,1560736,245464,10562124,145376
188,1087,76,54,37,0,33843272,13601424,,9323640,4057144,5821640,2412744,12228104,,1134788,1561420,164140,10595700,145376
189,1093,76,54,37,0,33323056,14495748,,8774912,4056360,5782624,2481056,12228104,,2114192,1562096,156772,10517312,145376
190,1099,76,54,37,0,33255400,14757308,,8798468,4070580,5734180,2424068,12228104,,1835012,1548364,650716,10577840,145376
191,1105,76,54,37,0,33442476,15229964,,8793860,4026216,5959280,2435016,12228104,,1348740,3023932,144880,10567036,145376
192,1111,76,54,37,0,30846860,17587156,,8749032,4025040,5818856,2424464,9829468,,1129300,2863172,140996,10583288,2870400
193,1117,76,54,37,0,30082164,16522948,,8815044,4028328,5724020,2430024,9084748,,997988,2646884,190084,10577912,2110080
194,1123,76,54,37,0,30160020,15875800,,8780144,4024548,5867304,2434192,9053832,,1056248,2526960,186172,10573216,1533204
195,1129,76,54,37,0,30632064,14713172,,8809744,4024840,5962248,2448852,9386380,,999348,2525876,139816,10557508,490624
196,1134,76,54,37,0,31201744,15101932,,8818928,4025968,5923856,2433984,9999008,,1149116,2523976,662764,10574284,191792
197,1140,76,54,37,0,31290736,14804828,,8785276,4028520,5989648,2429812,10057480,,1117100,2521164,170156,10581432,414976
198,1146,76,54,37,0,31192364,15176520,,8732800,4029012,5969116,2444724,10016712,,1161780,2519336,172436,10558696,764272
199,1152,76,54,37,0,31329668,15166172,,8793792,4029056,6005740,2443348,10057732,,1029704,2518136,139424,10559736,919172
200,1158,76,54,37,0,31379824,14563492,,8750196,4025280,5921720,2441688,10240940,,1102828,2522032,183184,10562040,193408
201,1164,76,54,37,0,31457392,14731328,,8779280,4021920,5909548,2441092,10305552,,1315328,2525140,176348,10566180,148332
202,1170,76,54,37,0,31501672,14773160,,8771356,4024228,5960120,2440416,10305552,,1114712,2522480,419956,10567680,148332
203,1175,76,54,37,0,31561364,14363220,,8813956,4025612,5971376,2444868,10305552,,955404,2520228,176644,10562612,148332
204,1181,76,54,37,0,31448860,13540340,,8705548,4027628,5959260,2450872,10305552,,143160,2516136,176876,10555836,148332
205,1187,76,53,37,0,31474292,13574256,,8738196,4020668,5967180,2442696,10305552,,166216,2523684,171604,10564420,148332
206,1193,76,53,37,0,31394200,13571544,,8742012,4027676,5877396,2441564,10305552,,146492,2515716,196448,10564556,148332
207,1199,76,53,37,0,31456536,14569264,,8724764,4027372,5954072,2444776,10305552,,1157360,2515440,187368,10560764,148332
208,1205,76,53,37,0,31532972,14543192,,8767040,4026752,5999816,2433812,10305552,,1016940,2516496,295344,10566080,148332
209,1211,76,53,37,0,31560644,14322668,,8806588,4026356,5994108,2428040,10305552,,940880,2517000,141076,10575380,148332
210,1217,76,53,37,0,31454288,14431724,,8766324,4025948,5924648,2431816,10305552,,1009208,2516488,185424,10572272,148332
211,1223,76,53,37,0,31532408,14311560,,8815904,4026164,5958660,2426128,10305552,,892088,2513652,178876,10578612,148332
212,1228,76,53,37,0,31541928,14071996,,8797796,4023220,5977812,2437548,10305552,,933596,2261892,161292,10566884,148332
213,1234,77,53,37,0,31552680,14221036,,8826440,4021996,5946412,2452280,10305552,,954344,1963760,603500,10551100,148332
214,1240,77,53,37,0,31608448,13559608,,8841040,4021760,6006776,2433320,10305552,,904424,1754320,180924,10571608,148332
215,1246,77,53,37,0,31566356,13540184,,8843672,4022404,5964472,2430256,10305552,,891164,1754200,172536,10573952,148332
216,1252,77,53,37,0,31497952,13647448,,8798776,4021496,5928152,2443976,10305552,,964280,1754476,221572,10558788,148332
217,1258,77,53,37,0,31535596,13577712,,8814904,4021868,5960412,2432860,10305552,,937708,1754040,173688,10563944,148332
218,1264,77,53,37,0,31551400,13592656,,8825304,4021852,5954768,2443924,10305552,,929492,1754316,207236,10553280,148332
219,1270,77,53,37,0,31607804,14072352,,8798944,4022420,6023008,2457880,10305552,,1357200,1751580,271236,10544004,148332
220,1275,77,53,37,0,31450384,13715856,,8815252,4028484,5847120,2453976,10305552,,1131232,1745808,142372,10548112,148332
221,1281,77,53,37,0,31340788,13961824,,8780124,4018192,5785600,2451320,10305552,,1013528,1755608,493760,10550596,148332
222,1287,77,53,37,0,31497888,13649276,,8773704,4023392,5937476,2457764,10305552,,1041740,1747080,167128,10544996,148332
223,1293,77,53,37,0,31608380,13597580,,8805428,4027316,6009300,2460784,10305552,,993120,1743032,170864,10542232,148332
224,1299,77,53,37,0,31574160,13811948,,8777304,4029052,6004876,2457376,10305552,,1023512,1741164,353084,10545856,148332
225,1305,77,53,37,0,32706924,13959948,,8772148,4075572,5993068,2455640,11410496,,1314972,1689092,201080,10547976,206828
226,1311,77,53,37,0,29977228,17851608,,8759972,4030608,6019692,2442984,8723972,,1107652,1689872,214452,10553616,4286016
227,1317,77,53,37,0,30484604,16707736,,8747276,4019156,5954656,2439960,9323556,,1087968,1626688,210240,10557292,3225548
228,1323,77,53,37,0,30648040,16048368,,8767296,4023296,6026040,2423964,9407444,,1063948,1622556,183984,10578264,2599616
