Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
204,1592,89,70,53,0,70805028,769436,,14152472,14273020,13773832,14248028,14357676,,139356,148336,184912,138972,157860
205,1601,89,70,53,0,71103488,724412,,14152472,14273020,14072292,14248028,14357676,,139356,148336,139888,138972,157860
206,1610,89,70,53,0,71130656,705060,,14152472,14273020,14072292,14248028,14384844,,139356,148336,139888,138972,138508
207,1619,89,71,53,0,70746188,746552,,14152472,14273020,14072292,13863560,14384844,,139356,148336,139888,180464,138508
208,1628,89,72,38,0,70834068,742616,,14152472,14293056,14072292,13931404,14384844,,139356,138696,139888,186168,138508
209,1637,88,73,38,0,71159296,740280,,14152472,14293056,14072292,14256632,14384844,,139356,138696,139888,183832,138508
210,1645,88,55,38,0,70811988,973412,,14152472,13858968,14072292,14343412,14384844,,139356,405324,139888,150336,138508
211,1654,90,54,38,0,71154556,724628,,14152472,14201536,14072292,14343412,14384844,,139356,156540,139888,150336,138508
212,1663,90,54,38,0,71191284,717296,,14152472,14201536,14072292,14380140,14384844,,139356,156540,139888,143004,138508
213,1672,90,54,38,0,71236444,700032,,14152472,14246696,14072292,14380140,14384844,,139356,139276,139888,143004,138508
214,1680,90,54,38,0,70519564,1187548,,14152472,14246696,14072292,14381576,13666528,,139356,139276,139888,141704,627324
215,1689,90,54,38,0,69260164,2104756,,14152472,14246696,12106412,14381576,14373008,,139356,139276,1543724,141704,140696
216,1698,94,55,38,0,69287588,1973484,,14152472,14246696,12127176,14381576,14379668,,139356,139276,1414568,141704,138580
217,1704,95,58,37,0,57353176,13559432,,14152472,14270836,12641716,1908484,14379668,,139356,138456,879328,12263712,138580
218,1711,96,57,19,0,59123080,12416696,,14161596,14270836,14018904,2292076,14379668,,138976,138456,139696,11860988,138580
219,1717,96,58,19,0,58882776,12586760,,14161596,14270836,14018904,2783896,13647544,,138976,138456,139696,11359744,809888
220,1725,96,59,19,0,59152256,12315804,,14161596,14270836,14018904,3053376,13647544,,138976,138456,139696,11088788,809888
221,1734,105,52,19,0,62611924,8770644,,14161596,14270836,14018904,5890112,14270476,,138976,138456,139696,8194824,158692
222,1743,106,39,19,0,67489776,3793508,,14161596,13520300,14018904,11518500,14270476,,138976,805796,139696,2550348,158692
223,1752,107,39,19,0,70697288,731016,,14161596,14224928,14018904,14021384,14270476,,138976,150668,139696,142984,158692
224,1760,104,41,19,0,70684548,744588,,14161596,14224928,14045012,14021384,14231628,,138976,150668,139956,142984,172004
225,1769,104,41,19,0,70536508,737644,,14161596,14224928,14045012,14021384,14083588,,138976,150668,139956,142984,165060
226,1778,104,41,19,0,70547620,743032,,14161596,14224928,14045012,14021384,14094700,,138976,150668,139956,142984,170448
227,1787,104,41,19,0,70550860,735932,,14161596,14223920,14045012,14021384,14098948,,138976,140276,139956,142984,173740
228,1795,104,41,19,0,71183236,704732,,14161596,14223920,14045012,14484680,14268028,,138976,140276,139956,138624,146900
229,1804,104,41,19,0,71183236,704732,,14161596,14223920,14045012,14484680,14268028,,138976,140276,139956,138624,146900
230,1813,104,41,19,0,71166940,704936,,14161596,14223920,14045012,14468384,14268028,,138976,140276,139956,138828,146900
231,1822,104,41,19,0,71167612,709632,,14161596,14223920,14045012,14469056,14268028,,138976,140276,139956,143524,146900
232,1831,104,41,19,0,70233064,1631356,,13148600,14260716,14045012,14469056,14309680,,1070236,139188,139956,143524,138452
233,1839,104,41,19,0,70251032,1627060,,13148600,14260716,14051988,14480048,14309680,,1070236,139188,140232,138952,138452
234,1848,84,37,62,0,70251032,1627060,,13148600,14260716,14051988,14480048,14309680,,1070236,139188,140232,138952,138452
