Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
109,626,56,53,1,0,21608440,8467784,,5359472,3075576,3587804,4279164,5306424,,152568,2349308,576044,4488976,900888
110,632,56,54,1,0,21659476,9935068,,5385600,3135572,3521620,4292364,5324320,,141816,2277732,2199448,4475564,840508
111,638,56,55,1,0,21699160,10073264,,5385692,3143224,3562608,4288824,5318812,,151056,2425740,2144972,4483608,867888
112,644,56,56,1,0,21615404,10038736,,5362796,3143924,3521260,4280876,5306548,,147124,2290736,2249500,4490884,860492
113,649,56,57,1,0,21731876,9868296,,5385248,3188296,3556608,4285180,5316544,,142976,2229348,2158288,4486792,850892
114,656,56,58,1,0,21754416,8829788,,5401120,3167380,3575108,4289584,5321224,,145000,2270424,1061644,4482408,870312
115,661,56,59,1,0,21742364,9996936,,5408940,3190664,3471796,4298284,5372680,,140700,2256000,2323548,4464488,812200
116,667,56,60,1,0,21902024,9953404,,5415384,3150300,3618108,4307772,5410460,,142372,2477700,2109636,4453952,769744
117,673,56,61,1,0,21882032,9928908,,5418032,3137724,3607992,4308408,5409876,,142592,2429556,2118764,4452444,785552
118,679,56,62,1,0,21938232,9784152,,5437772,3212540,3562564,4281764,5443592,,141260,2222252,2219092,4483000,718548
119,685,56,63,1,0,22044220,9608268,,5441656,3249104,3632936,4285688,5434836,,149080,2163952,2087792,4482656,724788
120,691,56,64,1,0,22009956,9716084,,5435876,3250188,3638644,4303072,5382176,,144064,2164168,2070912,4464468,872472
121,697,56,65,1,0,22058484,9651316,,5456840,3214028,3644880,4285832,5456904,,142272,2231584,2088036,4482952,706472
122,703,56,66,1,0,22065320,9934636,,5467604,3228948,3636004,4272108,5460656,,148232,2494364,2093600,4497732,700708
123,709,56,67,1,0,22109708,9610748,,5469220,3260412,3710100,4272412,5397564,,141392,2181208,1985060,4497480,805608
124,715,56,68,1,0,22169184,9564084,,5465640,3289708,3645904,4295008,5472924,,144536,2130608,2129308,4472288,687344
125,721,56,69,1,0,22272536,9404256,,5485076,3296444,3677592,4315356,5498068,,142320,2119180,2047296,4449464,645996
126,726,56,70,1,0,22210664,9603188,,5483920,3301400,3747688,4318088,5359568,,141372,2119260,1971564,4445420,925572
127,732,56,71,1,0,22290524,9446164,,5483920,3283904,3710104,4329512,5483084,,141372,2156564,2036880,4426804,684544
128,738,56,72,1,0,22209324,10035656,,5397912,3272384,3766040,4334420,5438568,,540120,2387160,1938568,4421060,748748
129,744,56,73,1,0,22359056,9387024,,5504772,3268996,3790156,4345924,5449208,,141580,2184024,1891608,4413464,756348
130,750,56,74,1,0,22418420,9336140,,5498876,3310240,3751144,4371200,5486960,,141284,2107700,2023712,4386012,677432
131,756,56,75,1,0,22406164,8656192,,5528596,3305660,3758120,4369892,5443896,,141112,2114088,1274776,4385932,740284
