Iteration,Elapsed,Running,Creating,Terminating,Total Active Memory,Total Free Memory, Active,0,1,2,3,Free,0,1,2,3
209,1,23,0,19,81732884,29683916,,19164824,15840136,24103004,22624920,,10531692,12780220,2426644,3945360
210,0,23,0,19,81781736,29647908,,19167344,15860332,24141672,22612388,,10527924,12767724,2385712,3966548
211,1,23,0,19,81860224,29589256,,19169680,15933744,24147592,22609208,,10516540,12704928,2386452,3981336
212,0,23,0,19,81996556,29458644,,19267528,15970844,24146228,22611956,,10409060,12682120,2394144,3973320
213,0,23,0,19,82095192,29365072,,19370060,15975596,24145908,22603628,,10306020,12680556,2392948,3985548
214,1,23,0,19,82303856,29116252,,19366220,16077340,24148004,22712292,,10299564,12568128,2381588,3866972
215,0,23,0,19,82366860,29025984,,19368736,16143872,24145764,22708488,,10294460,12503328,2367720,3860476
216,1,23,0,19,82467512,28911992,,19468484,16134700,24146816,22717512,,10198028,12499916,2366544,3847504
217,0,23,0,19,82576764,28808264,,19558104,16146256,24146596,22725808,,10106592,12482376,2374284,3845012
218,1,23,0,19,82668132,28726732,,19573432,16233816,24149772,22711112,,10090744,12399348,2377380,3859260
219,0,23,0,19,82696876,28718400,,19576352,16247136,24149380,22724008,,10103288,12387152,2381316,3846644
220,0,23,0,19,83030580,28373552,,19678480,16366316,24150516,22835268,,10001368,12256792,2378192,3737200
221,0,23,0,19,83049512,28354904,,19709804,16357420,24147724,22834564,,9971412,12255388,2388688,3739416
222,0,23,0,19,83173312,28240344,,19784068,16397008,24149160,22843076,,9895560,12225300,2392012,3727472
223,1,22,0,19,81671680,29741012,,19786640,16440648,22629832,22814560,,9897188,12186520,3903152,3754152
224,0,22,0,19,82184324,29236708,,19887964,16551880,22816688,22927792,,9794072,12078248,3721048,3643340
225,1,22,0,19,82304732,29098452,,19986760,16563032,22822148,22932792,,9692292,12069124,3690540,3646496
226,0,22,0,19,82295216,29118840,,19986748,16549800,22823128,22935540,,9687348,12083292,3710848,3637352
227,1,22,0,19,82411508,28991564,,19991400,16664960,22820700,22934448,,9673296,11980972,3707812,3629484
228,0,22,0,19,82622892,28790264,,20091720,16768696,22821304,22941172,,9570668,11869328,3727232,3623036
229,0,22,0,19,82812584,28574664,,20192212,16759616,22820948,23039808,,9465344,11889436,3704212,3515672
230,0,22,0,19,82832120,28540584,,20195572,16773000,22819784,23043764,,9461816,11863728,3695568,3519472
231,0,22,0,19,82926532,28484156,,20199080,16861828,22820024,23045600,,9467344,11787180,3700712,3528920
232,0,22,0,19,83077936,28312812,,20292192,16916764,22820896,23048084,,9378792,11724148,3699208,3510664
233,0,22,0,19,83346428,28062408,,20405932,16984392,22812296,23143808,,9265444,11656776,3716548,3423640
234,1,22,0,19,83337552,28061136,,20406360,16991320,22813000,23126872,,9261480,11638512,3712100,3449044
235,0,22,0,19,83510880,27870324,,20408004,16996876,22988980,23117020,,9254156,11635292,3530372,3450504
236,1,23,0,19,83641136,27739328,,20411484,17100788,22989792,23139072,,9263032,11528156,3522016,3426124
237,0,23,0,19,83764680,27609808,,20422332,17210052,22988884,23143412,,9252236,11418024,3513328,3426220
238,1,23,0,19,83860876,27522976,,20425540,17213492,22993180,23228664,,9244284,11409884,3526380,3342428
239,0,23,0,19,83987704,27389668,,20425640,17215964,23098816,23247284,,9238696,11415624,3425684,3309664
240,0,23,0,19,84071696,27304364,,20419248,17318096,23099596,23234756,,9248104,11310224,3418916,3327120
241,0,23,0,19,84101196,27265416,,20419552,17339476,23099308,23242860,,9256372,11280448,3400884,3327712
242,0,23,0,19,84280516,27083296,,20416228,17413184,23099704,23351400,,9253124,11198212,3413628,3218332
243,1,23,0,19,84375936,26991108,,20417968,17419268,23198108,23340592,,9245472,11197736,3328172,3219728
244,0,23,0,19,84445632,26957380,,20418252,17491044,23180764,23355572,,9249516,11135108,3357708,3215048
245,1,23,0,19,84455664,26959672,,20417752,17492704,23184884,23360324,,9257212,11135232,3363556,3203672
246,0,23,0,19,84547920,26834104,,20417864,17608164,23180952,23340940,,9255516,11027652,3342048,3208888
247,1,23,0,19,84744248,26660276,,20425824,17588880,23279968,23449576,,9254056,11056984,3248580,3100656
248,0,23,0,19,84754432,26665508,,20418768,17608092,23287032,23440540,,9258108,11039824,3240348,3127228
249,0,23,0,19,84857044,26542804,,20416912,17706948,23285304,23447880,,9256888,10925968,3242840,3117108
250,0,22,0,19,83180816,28217460,,18643848,17797528,23285868,23453572,,11036752,10842904,3235628,3102176
251,0,22,0,19,83483632,27921176,,18789272,17807328,23333036,23553996,,10880172,10831344,3187440,3022220
