Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
294,1,105,104,1,0,0,40536912,60773796,104929836,5424,44658684,,8065652,8611528,11692016,12167716,,21292384,19656448,10471588,9353376,,28606632,28358056,23969236,23995912,,1984,1984,636,820,,7437180,8810304,13636432,14774768
298,1,106,105,1,0,0,40551884,60778260,104937632,5424,44659860,,8062996,8634104,11691648,12163136,,21299492,19649184,10468488,9361096,,28614900,28352280,23966508,24003944,,1984,1984,636,820,,7437352,8810624,13636768,14775116
302,0,107,106,1,0,0,40562436,60767024,104928444,5424,44660712,,8062684,8620048,11690456,12189248,,21292208,19659920,10468428,9346468,,28607680,28363092,23966692,23990980,,1984,1984,636,820,,7437424,8810696,13637008,14775584
305,1,108,107,1,0,0,40566596,60735180,104897500,5424,44661708,,8074948,8619528,11691340,12180780,,21287148,19654596,10464280,9329156,,28602732,28357824,23963028,23973916,,1984,1984,636,820,,7437600,8810756,13637528,14775824
309,0,109,107,2,0,0,40596512,60696064,104860524,5424,44662648,,8069232,8623776,11712988,12190516,,21298640,19648948,10417512,9330964,,28614256,28352208,23918132,23975928,,1984,1984,636,820,,7437628,8810772,13638208,14776040
312,1,110,109,1,0,0,40608312,60697264,104865380,5424,44664032,,8076292,8637140,11702820,12192060,,21292992,19645244,10435988,9323040,,28609992,28349916,23936780,23968692,,1984,1984,636,820,,7437836,8811100,13638376,14776720
316,0,111,110,1,0,0,40615864,60680988,104852516,5424,44667268,,8078224,8633820,11710576,12193244,,21287052,19646888,10433032,9314016,,28606156,28351660,23934416,23960284,,1984,1984,636,820,,7439944,8811160,13638824,14777340
319,1,112,111,1,0,0,40645320,60631948,104809308,5424,44671004,,8079664,8635756,11714844,12215056,,21284812,19632344,10423632,9291160,,28603948,28337188,23926960,23941212,,1984,1984,636,820,,7439988,8811236,13639804,14779976
322,1,113,112,1,0,0,40654980,60646088,104823892,5424,44671512,,8089484,8648636,11712224,12204636,,21267748,19618984,10442816,9316540,,28587040,28323892,23946276,23966684,,1984,1984,636,820,,7440180,8811304,13639912,14780116
325,1,114,113,1,0,0,40697840,60556132,104737584,5424,44672824,,8105268,8669232,11719008,12204332,,21235676,19595476,10422444,9302536,,28556360,28301784,23926216,23953224,,1984,1984,636,820,,7440356,8811592,13640236,14780640
328,1,115,114,1,0,0,40689828,60601248,104784820,5424,44673812,,8093628,8646672,11743876,12205652,,21265392,19631284,10391748,9312824,,28586148,28337636,23897180,23963856,,1984,1984,636,820,,7440432,8811632,13640764,14780984
