Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
239,0,88,41,0,47,0,0,68269804,43360392,81144860,7920,61765620,,13697356,20488184,19883388,14200876,,15947452,6073396,6557464,14782080,,23404612,16988452,17478732,23273064,,1980,1980,1980,1980,,13779872,16741768,16739152,14504828
242,0,89,41,0,48,0,0,68326864,43297328,81082280,7920,61850684,,13698724,20455788,19970552,14201800,,15947004,6107148,6463588,14779588,,23404168,17022404,17385128,23270580,,1980,1980,1980,1980,,13779900,16741964,16823976,14504844
244,1,90,41,0,49,0,0,68448172,43182920,80967768,7920,61967716,,13697056,20466040,19988108,14296968,,15956356,6087228,6440972,14698364,,23412772,17002536,17362864,23189596,,1980,1980,1980,1980,,13779204,16742228,16840500,14605784
247,0,91,41,0,50,0,0,68646056,42974960,80760404,7920,62156408,,13696592,20555608,20097084,14296772,,15956104,6005880,6322408,14690568,,23412524,16921508,17244560,23181812,,1980,1980,1980,1980,,13779204,16825560,16945824,14605820
250,0,92,41,0,51,0,0,68764508,42872172,80658548,7920,62285668,,13797844,20569952,20100940,14295772,,15853800,5990416,6326860,14701096,,23310440,16906460,17249296,23192352,,1980,1980,1980,1980,,13880180,16849300,16950368,14605820
253,0,93,41,0,52,0,0,68795172,42829228,80615984,7920,62294404,,13806468,20581692,20103036,14303976,,15845524,5975204,6331308,14677192,,23302196,16891308,17254000,23168480,,1980,1980,1980,1980,,13884316,16849400,16950632,14610056
255,0,94,41,0,53,0,0,68805204,42821108,80608668,7920,62316416,,13826516,20570724,20103916,14304048,,15820104,5986332,6322256,14692416,,23276784,16902736,17245424,23183724,,1980,1980,1980,1980,,13905480,16849764,16951092,14610080
258,0,95,41,0,54,0,0,69102912,42512600,80301140,7920,62600244,,13907788,20683284,20104484,14407356,,15738496,5874536,6310392,14589176,,23195420,16791296,17233672,23080752,,1980,1980,1980,1980,,13986532,16951452,16951200,14711060
261,0,96,41,0,55,0,0,69095272,42505680,80294644,7920,62600864,,13905496,20670908,20112228,14406640,,15731624,5885040,6307532,14581484,,23188560,16802124,17230892,23073068,,1980,1980,1980,1980,,13986556,16951800,16951352,14711156
263,1,97,41,0,56,0,0,69214500,42395376,80184996,7920,62711504,,13909436,20686456,20213660,14404948,,15728120,5863496,6219948,14583812,,23185068,16780724,17143796,23075408,,1980,1980,1980,1980,,13990692,16956088,17053552,14711172
