Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
218,0,69,68,1,0,0,78115484,22923496,51347056,8080,29586604,,18353412,20719040,20390552,18652480,,7726308,3690512,4187844,7318832,,14043788,11620992,11938140,13744136,,2020,2020,2020,2020,,6614668,8220888,8037620,6713428
221,0,70,69,1,0,0,79148676,21903952,50328544,8080,29587560,,18570576,20928460,20597076,19052564,,7516884,3480520,3986804,6919744,,13834736,11411480,11737352,13344976,,2020,2020,2020,2020,,6614928,8221340,8037836,6713456
225,0,71,70,1,0,0,80011424,21044072,49472416,8080,29588568,,18768376,21062052,20821640,19359356,,7309804,3354312,3769204,6610752,,13629484,11286840,11520068,13036024,,2020,2020,2020,2020,,6615068,8221824,8038196,6713480
229,0,72,71,1,0,0,80902736,20086008,48518412,8080,29589960,,18975088,21348420,21039968,19539260,,7095276,3029632,3529612,6431488,,13415016,10963524,11282888,12856984,,2020,2020,2020,2020,,6615080,8222340,8038904,6713636
232,1,73,72,1,0,0,81952684,19041752,47474076,8080,29589632,,19191216,21546376,21444064,19771028,,6884076,2837716,3128388,6191572,,13204120,10771836,10881788,12616332,,2020,2020,2020,2020,,6615244,8222588,8039004,6712796
236,0,74,73,1,0,0,83281056,17732848,46169116,8080,29590360,,19488740,21854332,21746060,20191924,,6593408,2528740,2834200,5776500,,12915360,10462984,10587916,12202856,,2020,2020,2020,2020,,6615368,8222680,8039240,6713072
240,0,75,74,1,0,0,84264996,16729040,45167828,8080,29591400,,19854300,22068160,21952740,20389796,,6231200,2301484,2622836,5573520,,12553212,10238180,10376804,11999632,,2020,2020,2020,2020,,6615392,8223412,8039504,6713092
244,0,76,75,1,0,0,85650712,15335888,43777576,8080,29592428,,20208380,22365932,22379320,20697080,,5875372,2017696,2183984,5258836,,12197412,9954616,9940576,11684972,,2020,2020,2020,2020,,6615424,8223624,8040272,6713108
247,1,77,76,1,0,0,86470708,14502488,42946952,8080,29593284,,20611612,22469396,22376044,21013656,,5448632,1913552,2188912,4951392,,11770836,9850676,9945720,11379720,,2020,2020,2020,2020,,6615588,8223864,8040440,6713392
250,1,78,77,1,0,0,86893104,14090876,42536068,8080,29594100,,20622532,22490856,22469280,21310436,,5454160,1889888,2093248,4653580,,11776544,9827464,9850252,11081808,,2020,2020,2020,2020,,6615728,8224296,8040660,6713416
254,0,79,78,1,0,0,87703668,13243656,41692996,8080,29594860,,20920732,22798396,22573924,21410616,,5124384,1573700,1988220,4557352,,11448572,9513340,9745512,10985572,,2020,2020,2020,2020,,6615872,8224636,8040936,6713416
257,1,80,79,1,0,0,88412248,12551448,41003884,8080,29595684,,21128160,23086636,22683592,21513860,,4944312,1284572,1870440,4452124,,11268520,9225096,9629928,10880340,,2020,2020,2020,2020,,6615880,8225028,8041344,6713432
260,1,81,80,1,0,0,89348184,11594668,40049348,8080,29596508,,21459284,23394552,22773188,21721160,,4593964,977340,1779208,4244156,,10919876,8917956,9539112,10672404,,2020,2020,2020,2020,,6616140,8225148,8041776,6713444
264,0,82,81,1,0,0,90577712,10337384,38795108,8080,29597416,,22077352,23494476,22957956,22047928,,3976088,877316,1589900,3894080,,10302496,8818252,9350080,10324280,,2020,2020,2020,2020,,6616236,8225428,8042036,6713716
267,0,83,82,1,0,0,91809868,9110092,37568460,8080,29597888,,22367016,23614364,23488656,22339832,,3688204,748236,1061108,3612544,,10014672,8689612,8821384,10042792,,2020,2020,2020,2020,,6616256,8225780,8042116,6713736
